X,Y,W.S.Elev.,Node #,Ice Concentration,Ice Thickness,Ice Velocity Ui,Vi,Ice Vel. Mag.,Water Vel. Uw,Vw,Ww(=0),Water Vel. Mag.,Water Depth,Froude Number,Water Temperature,Surface Water Temp.,Frazil Conc.,Surface Ice Thickness,Frazil Ice Thickness,Solid Crust Thickness,Anchor Ice Thickness,Undercover Ice Thickness,Bed Elev.,Top of Ice,Bottom of Ice,Border Ice Index,Ice Type
4154910.8753,156390.7555,176.9059,1216.0,0.6,0.3003297,0.0,0.0,0.0,-0.2359847,-0.6684142,0.0,0.7088486,10.52787,0.07067354,0.0,0.0,0.0,0.5003246,0.0,0.2999923,0.0,0.0,166.378,176.9308,176.6305,0.0,0.0
4154999.8086,156361.3453,176.909,1217.0,0.6,0.3090555,0.0,0.0,0.0,-0.2305189,-0.6232891,0.0,0.6645512,8.459944,0.07419101,0.0,0.0,0.0,0.5090464,0.0,0.2999863,0.0,0.0,168.449,176.9346,176.6255,0.0,0.0
4155065.5044,156435.5621,176.9116,1218.0,0.6,0.3139778,0.0,0.0,0.0,-0.2464527,-0.502657,0.0,0.559824,7.003615,0.06895978,0.0,0.0,0.0,0.5139508,0.0,0.2999595,0.0,0.0,169.908,176.9377,176.6237,0.0,0.0
4155148.4851,156398.1422,176.9137,1219.0,0.6,0.3635786,0.0,0.0,0.0,-0.2708021,-0.3158727,0.0,0.4160641,3.471722,0.07493804,0.0,0.0,0.0,0.5635231,0.0,0.2999167,0.0,0.0,173.442,176.9439,176.5803,0.0,0.0
4155220.064,156350.0973,176.9143,1220.0,0.6,0.3998606,0.0,0.0,0.0,-0.2132585,-0.1818181,0.0,0.2802445,2.529318,0.06075758,0.0,0.0,0.0,0.5998198,0.0,0.2999388,0.0,0.0,174.385,176.9475,176.5477,0.0,0.0
4155832.8604,156298.5563,176.8888,1221.0,0.6,0.3808409,0.0,0.0,0.0,0.0768284,-0.6976319,0.0,0.7018496,6.960828,0.08713954,0.0,0.0,0.0,0.5808235,0.0,0.2999741,0.0,0.0,169.928,176.9204,176.5396,0.0,0.0
4155738.1197,156277.9645,176.8767,1222.0,0.6,0.5263624,0.0,0.0,0.0,0.02268658,-0.2764001,0.0,0.2773296,1.93868,0.0733804,0.0,0.0,0.0,0.7263596,0.0,0.2999957,0.0,0.0,174.938,176.9204,176.394,0.0,0.0
4155914.7981,156240.3551,176.8822,1223.0,0.6,0.3151999,0.0,0.0,0.0,0.1037311,-0.7284796,0.0,0.7358279,8.77322,0.08064851,0.0,0.0,0.0,0.5151932,0.0,0.2999903,0.0,0.0,168.109,176.9084,176.5932,0.0,0.0
4156002.2881,156240.4196,176.8905,1224.0,0.6,0.300326,0.0,0.0,0.0,0.1130821,-0.6188199,0.0,0.6290672,11.10345,0.06103411,0.0,0.0,0.0,0.5003251,0.0,0.2999986,0.0,0.0,165.787,176.9154,176.6151,0.0,0.0
4156093.437,156236.2789,176.8792,1225.0,0.6,0.3,0.0,0.0,0.0,0.05732629,-0.5674271,0.0,0.5703155,2.332145,0.1269576,0.0,0.0,0.0,0.4967536,0.0,0.3,0.0,0.0,174.547,176.9041,176.604,0.0,0.0
4154622.2512,156644.1461,176.9152,1226.0,0.6,0.3,0.0,0.0,0.0,-0.1391099,-0.5047953,0.0,0.5236123,2.334223,0.1164418,0.0,0.0,0.0,0.4977274,0.0,0.3,0.0,0.0,174.581,176.9401,176.6401,0.0,0.0
4154695.9375,156586.3297,176.9174,1227.0,0.6,0.2999994,0.0,0.0,0.0,-0.1669597,-0.5880328,0.0,0.6112759,11.38044,0.05855972,0.0,0.0,0.0,0.4941751,0.0,0.2999993,0.0,0.0,165.537,176.9424,176.6423,0.0,0.0
4154669.1104,156490.2223,176.9099,1228.0,0.6,0.299998,0.0,0.0,0.0,-0.1775748,-0.6804592,0.0,0.7032478,9.865945,0.07249401,0.0,0.0,0.0,0.490189,0.0,0.299998,0.0,0.0,167.044,176.9348,176.6348,0.0,0.0
4154735.4834,156412.4313,176.9049,1229.0,0.6,0.3004969,0.0,0.0,0.0,-0.2060687,-0.7630335,0.0,0.7903698,11.09089,0.07672721,0.0,0.0,0.0,0.5004888,0.0,0.2999876,0.0,0.0,165.814,176.9298,176.6293,0.0,0.0
4154790.5159,156327.2672,176.9037,1230.0,0.6,0.300951,0.0,0.0,0.0,-0.2190998,-0.7566679,0.0,0.7877505,11.3837,0.07545993,0.0,0.0,0.0,0.5009307,0.0,0.2999696,0.0,0.0,165.52,176.9287,176.6277,0.0,0.0
4154862.4148,156301.4488,176.8997,1231.0,0.6,0.2999678,0.0,0.0,0.0,-0.2401872,-0.7484618,0.0,0.7860566,10.50969,0.07844218,0.0,0.0,0.0,0.4991162,0.0,0.2999679,0.0,0.0,166.39,176.9246,176.6246,0.0,0.0
4154945.8943,156277.5465,176.9018,1232.0,0.6,0.2999775,0.0,0.0,0.0,-0.2890639,-0.6553301,0.0,0.716251,9.103817,0.07695055,0.0,0.0,0.0,0.4971165,0.0,0.2999775,0.0,0.0,167.798,176.9267,176.6267,0.0,0.0
4155033.2359,156257.5563,176.9042,1233.0,0.6,0.3056981,0.0,0.0,0.0,-0.2463999,-0.455405,0.0,0.5177901,5.98023,0.06922314,0.0,0.0,0.0,0.5056868,0.0,0.2999832,0.0,0.0,170.924,176.9296,176.6239,0.0,0.0
4155079.3611,156339.111,176.9061,1234.0,0.6,0.3534614,0.0,0.0,0.0,-0.1588631,-0.3458122,0.0,0.3805569,6.757075,0.04789088,0.0,0.0,0.0,0.5534374,0.0,0.2999643,0.0,0.0,170.149,176.9354,176.582,0.0,0.0
4155146.2217,156283.068,176.9127,1235.0,0.6,0.4107943,0.0,0.0,0.0,-0.1438852,-0.1772538,0.0,0.2283021,3.087727,0.04426146,0.0,0.0,0.0,0.6107671,0.0,0.2999594,0.0,0.0,173.825,176.9468,176.536,0.0,0.0
4155830.4295,156195.3981,176.8913,1236.0,0.6,0.4104225,0.0,0.0,0.0,0.06974699,-0.5850173,0.0,0.5891603,7.141268,0.07230438,0.0,0.0,0.0,0.6104159,0.0,0.2999902,0.0,0.0,169.75,176.9253,176.5149,0.0,0.0
4155745.0,156177.6188,176.8757,1237.0,0.6,0.5601879,0.0,0.0,0.0,0.007515609,-0.2195783,0.0,0.2197069,2.175725,0.05417254,0.0,0.0,0.0,0.7601863,0.0,0.2999976,0.0,0.0,174.7,176.9222,176.362,0.0,0.0
4155927.8611,156136.0836,176.8713,1238.0,0.6,0.3088845,0.0,0.0,0.0,0.06292818,-0.7433705,0.0,0.7460293,8.600261,0.08258349,0.0,0.0,0.0,0.5088823,0.0,0.2999967,0.0,0.0,168.271,176.8969,176.588,0.0,0.0
4156020.8789,156152.7125,176.8873,1239.0,0.6,0.2999998,0.0,0.0,0.0,0.04147338,-0.622761,0.0,0.6241404,11.07329,0.060638,0.0,0.0,0.0,0.4826236,0.0,0.2999998,0.0,0.0,165.814,176.9122,176.6122,0.0,0.0
4156099.8003,156136.4606,176.8845,1240.0,0.6,0.3000001,0.0,0.0,0.0,0.03618599,-0.6135345,0.0,0.6146007,2.588489,0.1289494,0.0,0.0,0.0,0.4717548,0.0,0.3,0.0,0.0,174.296,176.9094,176.6094,0.0,0.0
4154595.324,156547.9176,176.9134,1241.0,0.6,0.2999999,0.0,0.0,0.0,-0.1068274,-0.3817657,0.0,0.3964305,3.14539,0.07466258,0.0,0.0,0.0,0.4852435,0.0,0.2999999,0.0,0.0,173.768,176.9383,176.6383,0.0,0.0
4154568.3965,156451.6871,176.9048,1242.0,0.6,0.3451784,0.0,0.0,0.0,-0.1156704,-0.4133658,0.0,0.4292446,2.524829,0.09216648,0.0,0.0,0.0,0.5451784,0.0,0.2999998,0.0,0.0,174.38,176.9335,176.5883,0.0,0.0
4154642.3528,156393.0406,176.9074,1243.0,0.6,0.3330445,0.0,0.0,0.0,-0.1591344,-0.6374828,0.0,0.6570449,10.5394,0.0655707,0.0,0.0,0.0,0.533042,0.0,0.2999963,0.0,0.0,166.368,176.935,176.602,0.0,0.0
4154712.2896,156311.2965,176.9032,1244.0,0.6,0.3088025,0.0,0.0,0.0,-0.195164,-0.7434399,0.0,0.7686298,11.79615,0.0723215,0.0,0.0,0.0,0.5087878,0.0,0.2999779,0.0,0.0,165.107,176.9288,176.62,0.0,0.0
4154795.3281,156218.3961,176.8961,1245.0,0.6,0.2999468,0.0,0.0,0.0,-0.2051356,-0.8164847,0.0,0.8418598,10.76209,0.08299411,0.0,0.0,0.0,0.4991526,0.0,0.2999468,0.0,0.0,166.134,176.921,176.621,0.0,0.0
4154888.3142,156205.6461,176.8905,1246.0,0.6,0.2999476,0.0,0.0,0.0,-0.2307066,-0.7389262,0.0,0.7741044,10.46452,0.07742041,0.0,0.0,0.0,0.4920349,0.0,0.2999475,0.0,0.0,166.426,176.9154,176.6155,0.0,0.0
4154971.731,156166.193,176.8789,1247.0,0.6,0.2999813,0.0,0.0,0.0,-0.2666551,-0.6763702,0.0,0.7270362,5.542881,0.1011102,0.0,0.0,0.0,0.4781779,0.0,0.2999812,0.0,0.0,171.336,176.9038,176.6038,0.0,0.0
4155095.2024,156196.2789,176.9175,1248.0,0.6,0.2999905,0.0,0.0,0.0,-0.1465821,-0.2493507,0.0,0.2892439,2.355521,0.06400079,0.0,0.0,0.0,0.4946176,0.0,0.2999906,0.0,0.0,174.562,176.9424,176.6424,0.0,0.0
4155834.8699,156094.2574,176.8701,1249.0,0.6,0.4086743,0.0,0.0,0.0,0.02021532,-0.6750853,0.0,0.6753879,5.718088,0.09326139,0.0,0.0,0.0,0.6086701,0.0,0.2999938,0.0,0.0,171.152,176.904,176.4953,0.0,0.0
4155745.0,156076.9449,176.8637,1250.0,0.6,0.5641527,0.0,0.0,0.0,8.184341e-09,-0.09361795,0.0,0.09361795,2.158685,0.02333045,0.0,0.0,0.0,0.7641518,0.0,0.2999985,0.0,0.0,174.705,176.9105,176.3463,0.0,0.0
4155925.3589,156023.7106,176.8751,1251.0,0.6,0.3070197,0.0,0.0,0.0,-0.04448085,-0.6870553,0.0,0.6884937,9.104059,0.07400264,0.0,0.0,0.0,0.507018,0.0,0.2999975,0.0,0.0,167.771,176.9005,176.5935,0.0,0.0
4156014.0191,156056.6774,176.8809,1252.0,0.6,0.2999998,0.0,0.0,0.0,0.004249041,-0.6497491,0.0,0.649763,11.18189,0.06281096,0.0,0.0,0.0,0.4729391,0.0,0.2999998,0.0,0.0,165.699,176.9058,176.6058,0.0,0.0
4156105.2168,156036.5524,176.8671,1253.0,0.6,0.3000001,0.0,0.0,0.0,0.02514033,-0.4636962,0.0,0.4643772,2.895138,0.09155495,0.0,0.0,0.0,0.4552207,0.0,0.3,0.0,0.0,173.972,176.892,176.592,0.0,0.0
4154541.469,156355.4586,176.9066,1254.0,0.6,0.3837732,0.0,0.0,0.0,-0.08283447,-0.2960186,0.0,0.3073899,2.551642,0.0661525,0.0,0.0,0.0,0.5837732,0.0,0.2999999,0.0,0.0,174.355,176.9385,176.5547,0.0,0.0
4154616.7644,156295.8863,176.9019,1255.0,0.6,0.3423741,0.0,0.0,0.0,-0.1554162,-0.6312142,0.0,0.6500658,10.57587,0.06478549,0.0,0.0,0.0,0.5423719,0.0,0.2999968,0.0,0.0,166.326,176.9303,176.5879,0.0,0.0
4154696.179,156215.3082,176.9003,1256.0,0.6,0.3037091,0.0,0.0,0.0,-0.1390094,-0.7434474,0.0,0.7563317,12.32734,0.0695623,0.0,0.0,0.0,0.5036961,0.0,0.2999806,0.0,0.0,164.573,176.9256,176.6218,0.0,0.0
4154762.8872,156114.0094,176.8812,1257.0,0.6,0.2999509,0.0,0.0,0.0,-0.1442703,-0.8791469,0.0,0.8909059,10.96418,0.08699419,0.0,0.0,0.0,0.4991491,0.0,0.2999509,0.0,0.0,165.917,176.9061,176.6061,0.0,0.0
4154860.1526,156119.2184,176.8885,1258.0,0.6,0.2999397,0.0,0.0,0.0,-0.2031786,-0.7890602,0.0,0.8147991,10.52447,0.08125119,0.0,0.0,0.0,0.4944886,0.0,0.2999396,0.0,0.0,166.364,176.9134,176.6134,0.0,0.0
4154929.3816,156066.3805,176.8717,1259.0,0.6,0.3140685,0.0,0.0,0.0,-0.2159361,-0.6488534,0.0,0.6838414,7.369747,0.08202874,0.0,0.0,0.0,0.5140526,0.0,0.2999761,0.0,0.0,169.502,176.8978,176.5838,0.0,0.0
4155044.1829,156109.4899,176.9073,1260.0,0.6,0.2999973,0.0,0.0,0.0,-0.2873325,-0.4887759,0.0,0.566976,1.930351,0.1406878,0.0,0.0,0.0,0.4752283,0.0,0.2999974,0.0,0.0,174.977,176.9323,176.6322,0.0,0.0
4155833.8594,155993.2008,176.8736,1261.0,0.6,0.4113058,0.0,0.0,0.0,-0.04448273,-0.5100196,0.0,0.5119557,7.846634,0.05980477,0.0,0.0,0.0,0.6113027,0.0,0.2999955,0.0,0.0,169.027,176.9078,176.4965,0.0,0.0
4155745.0,155976.2731,176.8869,1262.0,0.6,0.5667144,0.0,0.0,0.0,2.259353e-08,-0.2584399,0.0,0.2584399,2.18786,0.06374332,0.0,0.0,0.0,0.7667134,0.0,0.2999988,0.0,0.0,174.699,176.9339,176.3672,0.0,0.0
4155924.0051,155920.7457,176.8687,1263.0,0.6,0.3077639,0.0,0.0,0.0,-0.0481305,-0.6422232,0.0,0.6440243,9.460723,0.0678632,0.0,0.0,0.0,0.5077608,0.0,0.2999953,0.0,0.0,167.408,176.8943,176.5865,0.0,0.0
4156022.9048,155946.4176,176.8764,1264.0,0.6,0.2999992,0.0,0.0,0.0,-0.005480472,-0.6363152,0.0,0.6363388,10.39739,0.06385376,0.0,0.0,0.0,0.4662832,0.0,0.2999991,0.0,0.0,166.479,176.9013,176.6013,0.0,0.0
4156110.6338,155936.6442,176.875,1265.0,0.6,0.2999999,0.0,0.0,0.0,-0.005360721,-0.2008264,0.0,0.2008979,4.246033,0.03218805,0.0,0.0,0.0,0.4522302,0.0,0.2999999,0.0,0.0,172.629,176.8999,176.5999,0.0,0.0
4154514.5415,156259.2301,176.9091,1266.0,0.6,0.3509953,0.0,0.0,0.0,-0.02931097,-0.1821226,0.0,0.1844662,2.643085,0.03864433,0.0,0.0,0.0,0.5509952,0.0,0.3,0.0,0.0,174.266,176.9382,176.5872,0.0,0.0
4154599.607,156200.0641,176.8974,1267.0,0.6,0.3115574,0.0,0.0,0.0,-0.07878125,-0.6540099,0.0,0.6587377,10.53042,0.06570244,0.0,0.0,0.0,0.5115562,0.0,0.2999983,0.0,0.0,166.367,176.9233,176.6117,0.0,0.0
4154674.0745,156126.5035,176.8922,1268.0,0.6,0.299985,0.0,0.0,0.0,-0.1009575,-0.8017177,0.0,0.8080493,11.65618,0.07646558,0.0,0.0,0.0,0.4990619,0.0,0.2999849,0.0,0.0,165.236,176.9171,176.6171,0.0,0.0
4154704.4993,156020.1774,176.8782,1269.0,0.6,0.2999603,0.0,0.0,0.0,-0.1152095,-0.8992875,0.0,0.9066373,11.35523,0.08695491,0.0,0.0,0.0,0.4990815,0.0,0.2999602,0.0,0.0,165.523,176.9031,176.6032,0.0,0.0
4154820.303,156021.1285,176.8746,1270.0,0.6,0.3058719,0.0,0.0,0.0,-0.1662319,-0.8947405,0.0,0.9100515,10.71958,0.08992107,0.0,0.0,0.0,0.5058364,0.0,0.2999468,0.0,0.0,166.155,176.9,176.5941,0.0,0.0
4154898.7298,155969.15,176.8551,1271.0,0.6,0.3613693,0.0,0.0,0.0,-0.147525,-0.8088261,0.0,0.8221699,7.25707,0.0997228,0.0,0.0,0.0,0.5613598,0.0,0.2999854,0.0,0.0,169.598,176.8851,176.5237,0.0,0.0
4154993.1636,156022.7028,176.9003,1272.0,0.6,0.3572926,0.0,0.0,0.0,-0.2732074,-0.7222338,0.0,0.7721813,2.162352,0.1817921,0.0,0.0,0.0,0.5572904,0.0,0.2999966,0.0,0.0,174.738,176.93,176.5727,0.0,0.0
4155830.9116,155892.5758,176.8611,1273.0,0.6,0.4138874,0.0,0.0,0.0,-0.01976999,-0.5483319,0.0,0.5486882,7.76708,0.06443702,0.0,0.0,0.0,0.6138833,0.0,0.2999937,0.0,0.0,169.094,176.8954,176.4816,0.0,0.0
4155745.0,155875.5992,176.8643,1274.0,0.6,0.5578082,0.0,0.0,0.0,-0.01349274,-0.3051699,0.0,0.3054681,2.180304,0.07529979,0.0,0.0,0.0,0.7578064,0.0,0.2999972,0.0,0.0,174.684,176.9106,176.3528,0.0,0.0
4155912.2149,155818.9156,176.8687,1275.0,0.6,0.3149877,0.0,0.0,0.0,-0.09259786,-0.6697196,0.0,0.6760908,9.391678,0.07153974,0.0,0.0,0.0,0.5149775,0.0,0.2999842,0.0,0.0,167.477,176.8948,176.5798,0.0,0.0
4156005.833,155839.0778,176.8681,1276.0,0.6,0.2999931,0.0,0.0,0.0,-0.1173087,-0.7028457,0.0,0.7125682,9.182109,0.07622232,0.0,0.0,0.0,0.4936569,0.0,0.2999931,0.0,0.0,167.686,176.893,176.593,0.0,0.0
4156099.9219,155838.191,176.8782,1277.0,0.6,0.2999991,0.0,0.0,0.0,-0.06594688,-0.3804665,0.0,0.3861396,4.15921,0.06252947,0.0,0.0,0.0,0.4870632,0.0,0.2999991,0.0,0.0,172.719,176.9031,176.6031,0.0,0.0
4154510.0,156159.9274,176.9128,1278.0,0.6,0.3015189,0.0,0.0,0.0,-0.008014538,-0.3515845,0.0,0.3516758,2.778781,0.07091153,0.0,0.0,0.0,0.5015189,0.0,0.3,0.0,0.0,174.134,176.9378,176.6363,0.0,0.0
4154597.522,156096.3219,176.878,1279.0,0.6,0.2999977,0.0,0.0,0.0,-0.08098017,-0.8748026,0.0,0.8785428,8.851957,0.09576676,0.0,0.0,0.0,0.4949754,0.0,0.2999977,0.0,0.0,168.026,176.9029,176.6029,0.0,0.0
4154598.0894,155999.3278,176.8751,1280.0,0.6,0.299996,0.0,0.0,0.0,-0.02321469,-0.80231,0.0,0.8026459,10.79211,0.07901479,0.0,0.0,0.0,0.4933602,0.0,0.299996,0.0,0.0,166.083,176.9,176.6,0.0,0.0
4154680.3821,155926.7477,176.8712,1281.0,0.6,0.2999683,0.0,0.0,0.0,-0.04552666,-0.9317766,0.0,0.9328882,11.32316,0.08960312,0.0,0.0,0.0,0.498309,0.0,0.2999683,0.0,0.0,165.548,176.8961,176.5961,0.0,0.0
4154790.6858,155914.2418,176.8627,1282.0,0.6,0.3059549,0.0,0.0,0.0,-0.07355054,-0.9718208,0.0,0.9746001,10.68266,0.09647211,0.0,0.0,0.0,0.5059176,0.0,0.2999441,0.0,0.0,166.18,176.8881,176.5821,0.0,0.0
4154891.6609,155871.1871,176.8512,1283.0,0.6,0.3727824,0.0,0.0,0.0,-0.01911352,-0.6503548,0.0,0.6506356,8.879182,0.07109179,0.0,0.0,0.0,0.5727752,0.0,0.2999893,0.0,0.0,167.972,176.8821,176.5093,0.0,0.0
4154975.6223,155928.2477,176.8493,1284.0,0.6,0.4410509,0.0,0.0,0.0,-0.03480168,-0.7236046,0.0,0.7244411,1.869264,0.1907963,0.0,0.0,0.0,0.6410501,0.0,0.2999989,0.0,0.0,174.98,176.8859,176.4448,0.0,0.0
4155820.5564,155792.1715,176.8611,1285.0,0.6,0.396019,0.0,0.0,0.0,-0.08222014,-0.5033634,0.0,0.5100342,8.519057,0.05701118,0.0,0.0,0.0,0.5960023,0.0,0.2999752,0.0,0.0,168.342,176.8939,176.4979,0.0,0.0
4155736.1658,155776.4664,176.8634,1286.0,0.6,0.473822,0.0,0.0,0.0,-0.08783516,-0.3965167,0.0,0.4061287,2.022353,0.1027413,0.0,0.0,0.0,0.6737822,0.0,0.2999401,0.0,0.0,174.841,176.9027,176.4289,0.0,0.0
4155892.5698,155718.4762,176.8612,1287.0,0.6,0.3002602,0.0,0.0,0.0,-0.1611554,-0.665585,0.0,0.6848171,9.266219,0.07291225,0.0,0.0,0.0,0.5002259,0.0,0.2999488,0.0,0.0,167.595,176.8861,176.5859,0.0,0.0
4155986.0806,155738.527,176.8652,1288.0,0.6,0.2999752,0.0,0.0,0.0,-0.1174256,-0.6105346,0.0,0.6217244,10.92621,0.06081966,0.0,0.0,0.0,0.4964655,0.0,0.2999752,0.0,0.0,165.939,176.8901,176.5901,0.0,0.0
4156076.6997,155740.8688,176.868,1289.0,0.6,0.3028821,0.0,0.0,0.0,-0.1162753,-0.4873005,0.0,0.5009808,4.111964,0.08166239,0.0,0.0,0.0,0.5028782,0.0,0.2999941,0.0,0.0,172.756,176.8931,176.5902,0.0,0.0
4154510.0,156060.0016,176.8951,1290.0,0.6,0.3000001,0.0,0.0,0.0,5.93733e-08,-0.6791514,0.0,0.6791514,2.544133,0.1438653,0.0,0.0,0.0,0.489879,0.0,0.3,0.0,0.0,174.351,176.92,176.62,0.0,0.0
4154510.0,155960.0758,176.8795,1291.0,0.6,0.3,0.0,0.0,0.0,7.090906e-08,-0.8111051,0.0,0.8111051,2.172549,0.187889,0.0,0.0,0.0,0.4893633,0.0,0.3,0.0,0.0,174.707,176.9044,176.6044,0.0,0.0
4154596.6255,155897.0231,176.8676,1292.0,0.6,0.299996,0.0,0.0,0.0,-0.02174968,-0.829648,0.0,0.829933,10.81157,0.08162549,0.0,0.0,0.0,0.4935737,0.0,0.299996,0.0,0.0,166.056,176.8925,176.5925,0.0,0.0
4154696.0952,155833.0563,176.8654,1293.0,0.6,0.2999601,0.0,0.0,0.0,-0.03059493,-0.9426361,0.0,0.9431325,11.6014,0.08946771,0.0,0.0,0.0,0.4987616,0.0,0.2999601,0.0,0.0,165.264,176.8903,176.5903,0.0,0.0
4154799.8589,155802.6324,176.8568,1294.0,0.6,0.3055444,0.0,0.0,0.0,0.01385598,-0.9186608,0.0,0.9187652,10.71581,0.09079947,0.0,0.0,0.0,0.5055105,0.0,0.2999493,0.0,0.0,166.141,176.8822,176.5766,0.0,0.0
4154898.7666,155771.5289,176.8575,1295.0,0.6,0.3495308,0.0,0.0,0.0,0.04122823,-0.5923091,0.0,0.5937423,8.911461,0.06466896,0.0,0.0,0.0,0.5495257,0.0,0.2999921,0.0,0.0,167.946,176.8865,176.5369,0.0,0.0
4154983.7949,155827.9078,176.8434,1296.0,0.6,0.4313857,0.0,0.0,0.0,0.02517002,-0.3090299,0.0,0.3100532,1.863381,0.08170868,0.0,0.0,0.0,0.6313855,0.0,0.2999997,0.0,0.0,174.98,176.8792,176.4478,0.0,0.0
4155797.4859,155693.3629,176.8555,1297.0,0.6,0.3321517,0.0,0.0,0.0,-0.1388529,-0.4620428,0.0,0.4824558,8.931518,0.05243549,0.0,0.0,0.0,0.5320199,0.0,0.2998021,0.0,0.0,167.924,176.8831,176.5509,0.0,0.0
4155702.0586,155681.7477,176.8492,1298.0,0.6,0.3418796,0.0,0.0,0.0,-0.08494125,-0.2358912,0.0,0.2507183,1.877178,0.06400426,0.0,0.0,0.0,0.5415878,0.0,0.299562,0.0,0.0,174.972,176.8776,176.5357,0.0,0.0
4155866.8772,155620.5934,176.8596,1299.0,0.6,0.2997795,0.0,0.0,0.0,-0.2188051,-0.6408352,0.0,0.6771598,9.461617,0.0713224,0.0,0.0,0.0,0.4760971,0.0,0.2997795,0.0,0.0,167.398,176.8845,176.5847,0.0,0.0
4155962.9317,155639.7496,176.8663,1300.0,0.6,0.299831,0.0,0.0,0.0,-0.1701563,-0.5788565,0.0,0.6033474,11.00328,0.05880477,0.0,0.0,0.0,0.4616182,0.0,0.299831,0.0,0.0,165.863,176.8912,176.5913,0.0,0.0
4156053.4771,155643.5446,176.8699,1301.0,0.6,0.2998924,0.0,0.0,0.0,-0.1290135,-0.5406854,0.0,0.5558644,4.076933,0.09100078,0.0,0.0,0.0,0.4803365,0.0,0.2998925,0.0,0.0,172.793,176.8948,176.5949,0.0,0.0
4154510.0,155860.15,176.8662,1302.0,0.6,0.3,0.0,0.0,0.0,5.839239e-08,-0.6679311,0.0,0.6679311,3.066191,0.1276065,0.0,0.0,0.0,0.489795,0.0,0.3,0.0,0.0,173.8,176.8911,176.5911,0.0,0.0
4154598.6912,155797.2418,176.8623,1303.0,0.6,0.2999957,0.0,0.0,0.0,-0.02271123,-0.8581682,0.0,0.8584687,10.78831,0.08452617,0.0,0.0,0.0,0.493927,0.0,0.2999957,0.0,0.0,166.074,176.8872,176.5872,0.0,0.0
4154695.6253,155733.3824,176.8555,1304.0,0.6,0.2999647,0.0,0.0,0.0,0.006431493,-0.9740335,0.0,0.9740548,11.0085,0.09491813,0.0,0.0,0.0,0.4988394,0.0,0.2999647,0.0,0.0,165.847,176.8804,176.5804,0.0,0.0
4154804.7715,155701.3297,176.8481,1305.0,0.6,0.3034784,0.0,0.0,0.0,0.037979,-0.904542,0.0,0.905339,10.50909,0.09036295,0.0,0.0,0.0,0.5034519,0.0,0.2999603,0.0,0.0,166.339,176.8733,176.5698,0.0,0.0
4154906.4627,155671.6285,176.8455,1306.0,0.6,0.3247007,0.0,0.0,0.0,0.05726023,-0.6571987,0.0,0.6596884,7.680471,0.07750692,0.0,0.0,0.0,0.5246972,0.0,0.299995,0.0,0.0,169.165,176.8724,176.5477,0.0,0.0
4154991.9676,155727.566,176.8451,1307.0,0.6,0.3716567,0.0,0.0,0.0,0.02751762,-0.3378564,0.0,0.3389752,1.865127,0.08753253,0.0,0.0,0.0,0.5716566,0.0,0.2999998,0.0,0.0,174.98,176.876,176.5043,0.0,0.0
4155766.0276,155598.7028,176.8558,1308.0,0.6,0.2995141,0.0,0.0,0.0,-0.182713,-0.4895012,0.0,0.5224897,8.248752,0.05906771,0.0,0.0,0.0,0.498814,0.0,0.2995141,0.0,0.0,168.607,176.8806,176.5811,0.0,0.0
4155667.9512,155587.027,176.8605,1309.0,0.6,0.3317432,0.0,0.0,0.0,-0.1073386,-0.2980933,0.0,0.3168299,1.930528,0.07924813,0.0,0.0,0.0,0.5313674,0.0,0.2994362,0.0,0.0,174.93,176.8881,176.5563,0.0,0.0
4155837.064,155526.068,176.852,1310.0,0.6,0.2996856,0.0,0.0,0.0,-0.2095285,-0.6186989,0.0,0.6532155,9.637972,0.06815273,0.0,0.0,0.0,0.4792827,0.0,0.2996856,0.0,0.0,167.214,176.8768,176.5772,0.0,0.0
4155938.1328,155542.3981,176.8483,1311.0,0.6,0.299431,0.0,0.0,0.0,-0.2388716,-0.7458284,0.0,0.7831473,8.075321,0.08951411,0.0,0.0,0.0,0.4369915,0.0,0.299431,0.0,0.0,168.773,176.8732,176.5737,0.0,0.0
4156030.2549,155546.2223,176.86,1312.0,0.6,0.2991867,0.0,0.0,0.0,-0.1074874,-0.4504664,0.0,0.4631129,4.030009,0.07626285,0.0,0.0,0.0,0.4216164,0.0,0.2991867,0.0,0.0,172.83,176.8848,176.5857,0.0,0.0
4154510.0,155760.2262,176.8692,1313.0,0.6,0.3,0.0,0.0,0.0,4.557426e-08,-0.5213088,0.0,0.5213088,4.53625,0.08060732,0.0,0.0,0.0,0.4903575,0.0,0.3,0.0,0.0,172.333,176.8941,176.5941,0.0,0.0
4154598.9185,155696.8258,176.8524,1314.0,0.6,0.2999964,0.0,0.0,0.0,0.01903342,-0.8830997,0.0,0.8833048,10.5984,0.08776791,0.0,0.0,0.0,0.4949978,0.0,0.2999965,0.0,0.0,166.254,176.8773,176.5773,0.0,0.0
4154698.624,155633.109,176.8511,1315.0,0.6,0.2999735,0.0,0.0,0.0,0.03806346,-0.9707488,0.0,0.9714947,10.92107,0.09505794,0.0,0.0,0.0,0.4994955,0.0,0.2999735,0.0,0.0,165.93,176.876,176.576,0.0,0.0
